10876 39994
1042 2828 83
1048 142 41
1048 374 29
1048 561 75
1048 605 16
1048 812 24
1048 1639 76
1048 2323 46
1048 2480 35
1048 2684 73
1048 2829 6
1050 1335 40
1050 1451 15
1050 1626 11
1050 2156 35
1050 2239 11
1050 2449 16
1050 2498 24
1050 2830 36
1050 2831 1
1050 2832 83
1051 527 54
1051 721 95
1051 1049 61
1051 2841 97
1052 625 33
1052 2833 14
1052 2834 13
1052 2835 12
1052 2836 58
1052 2837 32
1052 2838 95
1052 2839 50
1052 2840 60
1053 325 21
1053 951 17
1053 1172 35
1053 1423 96
1053 1558 62
1053 2487 22
1053 2842 21
1053 2843 67
1053 2844 13
1054 220 87
1054 2060 78
1054 2845 47
1054 2846 50
1054 2847 45
1054 2848 22
1054 2849 85
1054 2850 46
1054 2851 57
1054 2852 38
1057 2013 92
1057 2853 17
1057 2854 86
1057 2855 25
1057 2856 82
1057 2857 50
1057 2858 88
1057 2859 91
1057 2860 81
1057 2861 82
1058 1842 92
1058 2862 92
1058 2863 54
1058 2864 8
1058 2865 27
1058 2866 2
1058 2867 69
1058 2868 48
1058 2869 74
1061 325 88
1061 1114 12
1061 2299 60
1061 2873 65
1061 2874 11
1061 2875 9
1061 2876 61
1061 2877 32
1061 2878 45
1061 2879 58
1065 6 88
1065 374 34
1065 687 50
1065 824 56
1065 2018 19
1065 2069 26
1065 2698 89
1065 2880 68
1065 2881 13
1065 2882 79
1067 546 100
1067 2883 47
1067 2884 70
1067 2885 92
1068 2886 52
1070 9 29
1070 2043 70
1070 2527 5
1070 2866 98
1070 5288 69
1070 6439 78
1070 7240 85
1070 8832 80
1070 10149 90
1070 10390 1
1071 142 90
1071 176 50
1071 293 61
1071 561 74
1071 1969 95
1071 2236 19
1071 2945 13
1071 2946 28
1072 182 20
1072 264 21
1072 992 47
1072 1198 97
1072 2380 9
1072 2902 66
1072 2903 61
1072 2904 40
1072 2905 18
1072 2906 7
1073 87 61
1073 161 9
1073 282 11
1073 2244 90
1073 2304 30
1073 2466 15
1073 3181 39
1073 6421 98
1073 7529 93
1073 7530 75
1076 329 29
1076 352 82
1076 1283 75
1076 1858 19
1076 2022 31
1076 2889 87
1076 2890 44
1076 2891 77
1076 2892 57
1076 2893 56
1079 1012 5
1079 2044 28
1079 2894 28
1079 2895 3
1079 2896 76
1079 2897 37
1079 2898 20
1079 2899 37
1079 2900 28
1079 2901 37
1080 241 95
1080 1054 88
1080 1260 45
1080 1337 5
1080 1968 77
1080 2543 74
1080 2669 20
1080 2907 67
1080 2908 23
1080 2909 64
1082 1921 41
1082 2454 52
1082 2475 97
1082 2516 67
1082 2518 22
1082 2620 79
1082 2910 6
1082 2911 65
1082 2912 56
1082 2913 62
1084 5795 72
1085 2921 12
1086 1330 42
1086 1641 100
1086 2052 14
1086 2914 17
1086 2915 88
1086 2916 33
1086 2917 5
1086 2918 15
1086 2919 22
1086 2920 100
1092 757 2
1092 1613 66
1092 1975 56
1092 2232 31
1092 2257 92
1092 2922 27
1092 2923 97
1092 2924 66
1092 2925 90
1092 2926 38
1094 360 17
1094 967 38
1094 2274 4
1094 2927 90
1094 2928 17
1094 2929 9
1094 2930 6
1094 2931 24
1101 815 23
1101 2257 78
1101 2546 87
1101 2638 16
1101 2968 29
1101 2969 52
1101 2970 84
1101 2971 16
1101 2972 84
1101 2973 89
1102 87 30
1102 1244 57
1102 1365 40
1102 2938 83
1102 2939 23
1102 2940 95
1102 2941 13
1102 2942 66
1102 2943 22
1102 2944 10
1105 1127 83
1105 1354 63
1105 2143 47
1105 2508 52
1105 2947 1
1105 2948 2
1105 2949 41
1105 2950 69
1105 2951 63
1107 290 47
1107 335 44
1107 615 37
1107 1690 76
1107 2954 30
1107 2955 4
1107 2956 4
1107 2957 81
1107 2958 87
1107 2959 19
1109 174 16
1109 344 27
1109 636 100
1109 867 73
1109 1456 66
1109 1536 82
1109 1553 47
1109 2364 61
1109 2365 95
1109 2366 64
1110 120 82
1110 544 56
1110 1400 46
1110 1625 44
1110 3546 54
1110 6904 97
1110 7340 96
1110 7420 55
1110 7436 90
1110 7437 64
1111 1042 69
1111 1054 36
1111 1091 59
1111 1601 57
1111 2974 11
1111 2975 88
1111 2976 60
1111 2977 66
1111 2978 68
1111 2979 47
1112 329 84
1112 537 84
1112 638 73
1112 1341 35
1112 1818 8
1112 1863 39
1112 2028 16
1112 2705 54
1112 2952 51
1112 2953 10
1113 1699 17
1113 1852 84
1113 2960 65
1113 2961 62
1113 2962 79
1113 2963 70
1113 2964 11
1113 2965 75
1113 2966 25
1113 2967 100
1116 742 90
1116 850 45
1116 1547 35
1116 1678 49
1116 3001 2
1116 3002 97
1116 3003 36
1116 3004 61
1116 3005 62
1116 3006 56
1117 137 59
1117 138 97
1117 140 91
1117 2936 32
1117 3034 31
1117 3035 98
1117 3036 22
1117 3037 98
1117 3038 51
1117 3039 24
1118 908 60
1121 267 19
1121 268 7
1121 269 76
1121 270 32
1121 272 85
1121 273 46
1121 407 42
1121 2987 11
1121 2988 70
1121 2989 41
1122 52 1
1122 567 66
1122 1665 27
1122 2980 1
1122 2981 67
1122 2982 75
1122 2983 36
1122 2984 28
1122 2985 88
1122 2986 43
1123 2127 38
1123 2995 84
1123 2996 33
1123 2997 69
1123 2998 66
1126 2990 30
1128 608 42
1128 961 64
1128 1150 32
1128 1886 65
1128 2137 23
1128 2991 50
1128 2992 71
1128 2993 50
1128 2994 82
1130 225 8
1130 453 95
1130 567 23
1130 622 18
1130 1421 16
1130 1732 16
1130 2192 18
1130 2258 82
1130 2999 94
1130 3000 18
1133 1248 48
1135 435 69
1135 680 6
1135 833 27
1135 2070 56
1135 2188 48
1135 3007 65
1135 3008 92
1135 3009 33
1135 3010 85
1135 3011 57
1140 102 62
1140 685 79
1140 911 72
1140 1604 46
1140 1919 43
1140 2991 46
1140 3012 95
1140 3013 66
1140 3014 96
1140 3015 28
1141 2870 73
1141 2961 90
1141 3025 3
1141 3026 90
1141 3027 6
1141 3028 18
1141 3029 60
1141 3030 87
1141 3031 11
1141 3032 29
1143 2961 86
1143 3016 31
1143 3017 86
1143 3018 65
1143 3019 87
1143 3020 86
1143 3021 81
1143 3022 78
1143 3023 18
1143 3024 65
1145 481 86
1145 567 31
1145 952 43
1145 1104 10
1145 1130 76
1145 1689 38
1145 2608 55
1145 2872 23
1145 3033 3
1151 628 2
1151 779 50
1151 1156 27
1151 1403 92
1151 1537 52
1151 2339 68
1151 3050 49
1151 3051 21
1151 3052 27
1151 3053 87
1152 5863 84
1153 167 8
1153 703 72
1153 1154 14
1153 2290 93
1153 2569 88
1153 2583 52
1153 2863 30
1153 3088 68
1153 3089 81
1153 3090 47
1154 133 33
1154 266 67
1154 344 78
1154 345 27
1154 538 28
1154 565 5
1154 794 64
1154 795 82
1154 1056 27
1154 3040 18
1157 1069 36
1157 2076 29
1157 2556 44
1157 2660 79
1157 2973 32
1157 3041 12
1157 3042 27
1157 3043 5
1157 3044 90
1157 3045 13
1158 648 88
1158 1313 97
1158 1579 36
1158 2176 53
1158 2658 42
1158 3046 76
1158 3047 5
1158 3048 71
1158 3049 43
1159 612 85
1159 1146 18
1159 2704 75
1159 2999 3
1159 3068 47
1159 3069 54
1159 3070 30
1159 3071 51
1159 3072 17
1159 3073 64
1161 640 30
1161 742 87
1161 1467 99
1161 2861 58
1161 3059 30
1162 1925 77
1164 639 89
1164 686 41
1164 1319 55
1164 1600 93
1164 1751 31
1164 1806 19
1164 1950 32
1164 3085 79
1164 3086 6
1164 3087 85
1165 986 20
1165 1717 81
1165 2470 41
1165 2919 43
1165 3054 24
1165 3055 77
1165 3056 60
1165 3057 50
1165 3058 32
1166 76 58
1166 249 3
1166 1338 61
1166 1879 60
1166 3080 72
1166 3081 76
1166 3082 89
1166 3083 58
1166 3084 74
1167 1207 46
1167 1731 39
1167 2990 2
1168 495 87
1168 1062 32
1168 1533 56
1168 1582 31
1168 2456 14
1168 3060 74
1168 3061 63
1168 3062 92
1168 3063 80
1168 3064 99
1169 93 64
1169 180 60
1169 223 91
1169 267 6
1169 1185 83
1169 1946 67
1169 1947 17
1169 3065 85
1169 3066 98
1169 3067 74
1171 343 87
1171 344 11
1171 346 85
1171 347 10
1171 348 86
1171 794 74
1171 987 19
1171 3028 12
1171 3074 71
1172 185 58
1172 241 13
1172 498 9
1172 649 89
1172 1689 69
1172 3075 40
1172 3076 2
1172 3077 94
1172 3078 54
1172 3079 45
1176 3091 25
1176 3092 52
1177 379 60
1177 380 85
1177 382 94
1177 960 65
1177 3072 19
1177 3093 60
1177 3094 33
1177 3095 3
1177 3096 10
1177 3097 58
1180 1196 42
1180 1373 20
1180 2452 43
1180 3098 3
1180 3099 57
1180 3100 16
1180 3101 22
1180 3102 68
1180 3103 38
1180 3104 31
1183 20 33
1183 1090 47
1183 1176 19
1183 2796 53
1184 0 86
1184 92 72
1184 130 46
1184 131 91
1184 189 68
1184 1056 71
1184 1959 42
1184 2034 28
1184 3114 7
1184 3115 87
1185 500 44
1185 542 77
1185 643 46
1185 644 77
1185 2272 80
1185 2426 7
1185 2560 86
1185 3105 73
1185 3106 78
1185 3107 28
1186 337 75
1186 940 87
1186 1109 95
1186 2265 48
1186 2803 54
1186 3058 33
1186 3108 78
1186 3109 38
1186 3110 31
1188 200 48
1188 454 90
1188 754 16
1188 964 71
1188 2561 88
1188 3648 6
1188 3734 39
1188 3898 10
1188 6647 99
1188 7022 18
1191 2177 16
1192 804 85
1192 862 13
1192 864 92
1192 1295 82
1192 1406 41
1192 1423 23
1192 1568 41
1192 3111 27
1192 3112 47
1192 3113 18
1193 614 6
1193 1003 22
1193 1167 56
1193 1419 1
1193 2331 69
1193 2786 10
1193 3100 85
1193 3128 99
1193 3129 99
1193 3130 15
1194 281 46
1194 1198 89
1194 1525 82
1194 2563 17
1194 2678 28
1194 3152 39
1194 3153 7
1194 3154 37
1194 3155 89
1194 3156 76
1195 133 4
1195 322 25
1195 644 88
1195 726 47
1195 2394 58
1195 2567 29
1195 3116 70
1195 3117 98
1195 3118 55
1197 453 68
1197 790 68
1197 1421 12
1197 1746 89
1197 2192 23
1197 2532 12
1197 3119 10
1197 3120 84
1197 3121 48
1197 3122 8
1198 560 83
1198 803 14
1198 2474 5
1198 3085 23
1198 3123 95
1198 3124 21
1198 3125 2
1198 3126 85
1198 3127 79
1199 839 38
1199 1160 73
1199 1795 54
1199 3131 93
1199 3132 97
1199 3133 42
1199 3134 39
1199 3135 55
1199 3136 22
1200 3344 60
1200 3345 52
1201 1430 28
1201 1432 28
1201 1760 71
1201 2798 39
1201 3141 68
1201 3142 94
1201 3143 3
1201 3144 29
1201 3145 29
1201 3146 50
1202 310 36
1202 1664 11
1202 2504 16
1202 2679 93
1202 3147 85
1202 3148 10
1202 3149 65
1202 3150 86
1202 3151 47
1203 71 44
1203 286 75
1203 290 19
1203 2367 49
1203 2458 67
1203 2506 16
1203 3137 42
1203 3138 58
1203 3139 22
1203 3140 63
1204 198 69
1204 569 25
1204 637 42
1204 638 96
1204 720 96
1204 855 81
1204 1919 16
1204 2649 41
1204 2650 83
1204 2651 44
1212 381 69
1214 1157 84
1214 1357 32
1214 1374 32
1214 1388 99
1214 2898 24
1214 3162 68
1214 3163 61
1214 3164 40
1214 3165 54
1214 3166 7
1218 440 83
1218 481 28
1218 640 25
1218 800 32
1218 815 47
1218 981 92
1218 2438 25
1218 2898 4
1218 3059 65
1219 515 88
1219 1275 24
1219 2298 90
1219 2332 29
1219 2857 72
1219 3157 37
1219 3158 61
1219 3159 87
1219 3160 77
1219 3161 43
1223 147 82
1223 165 97
1223 763 79
1223 1056 65
1223 1551 80
1223 1959 77
1223 2196 40
1223 3060 48
1224 1020 37
1224 2289 80
1224 2658 53
1224 3167 95
1224 3168 62
1224 3169 32
1224 3170 20
1224 3171 45
1224 3172 78
1224 3173 63
1228 407 70
1228 997 33
1228 1116 28
1228 1595 9
1228 3016 57
1228 3181 69
1228 3182 89
1228 3183 28
1228 3184 5
1228 3185 50
1229 74 66
1229 273 33
1229 1533 44
1229 3174 47
1229 3175 81
1229 3176 74
1229 3177 12
1229 3178 61
1229 3179 51
1229 3180 51
1231 189 60
1231 643 39
1231 644 30
1231 3186 12
1231 3187 34
1231 3188 44
1231 3189 95
1231 3190 5
1231 3191 40
1231 3192 25
1234 574 19
1234 700 61
1234 1667 57
1234 1669 98
1234 1748 69
1234 3158 65
1234 3196 66
1234 3197 10
1234 3198 44
1234 3199 70
1235 239 59
1235 730 61
1235 812 2
1235 1101 54
1235 1598 60
1235 2705 35
1235 3323 28
1235 4715 23
1235 5337 47
1235 5811 30
1236 454 25
1236 517 6
1236 650 20
1236 922 55
1236 969 69
1236 1368 5
1236 1845 50
1236 3193 63
1236 3194 61
1236 3195 41
1241 554 87
1241 1347 80
1241 2331 2
1241 3085 96
1241 3143 77
1241 3200 70
1241 3201 12
1241 3202 43
1241 3203 31
1242 640 8
1242 901 64
1242 1647 41
1242 2396 68
1242 3215 18
1242 3216 95
1242 3217 79
1242 3218 52
1242 3219 74
1242 3220 1
1243 614 98
1243 657 3
1243 1172 26
1243 1408 3
1243 1543 74
1243 1955 32
1243 2822 23
1243 3226 79
1243 3227 81
1243 3228 37
1244 1995 39
1245 833 21
1245 1711 24
1245 1806 18
1245 3204 22
1245 3205 71
1245 3206 47
1245 3207 44
1245 3208 34
1245 3209 41
1245 3210 26
1246 190 41
1246 987 4
1246 1145 67
1246 1203 61
1246 1531 21
1246 1605 13
1246 3211 39
1246 3212 24
1246 3213 86
1246 3214 40
1252 143 21
1252 762 40
1252 1045 17
1252 1056 75
1252 1455 13
1252 2064 48
1252 2752 97
1252 3055 91
1252 3590 28
1252 5025 86
1252 5046 82
1252 6319 100
1252 6927 61
1252 8834 51
1252 9216 74
1252 9702 31
1252 9986 97
1252 10330 69
1252 10331 16
1252 10332 37
1252 10333 94
1255 180 57
1255 734 93
1255 979 12
1255 1448 69
1255 3074 65
1255 3221 24
1255 3222 59
1255 3223 89
1255 3224 9
1255 3225 50
1256 757 9
1258 726 100
1258 885 66
1258 1375 36
1258 1711 65
1258 2680 13
1258 3910 84
1258 5899 55
1258 5900 92
1258 5901 69
1258 5902 88
1262 125 44
1263 402 29
1263 801 39
1263 1091 17
1263 2363 11
1263 2535 35
1263 2627 37
1263 2738 27
1263 2954 24
1263 3229 82
1263 3230 35
1269 128 16
1269 442 94
1269 832 3
1269 1320 80
1269 1907 17
1269 2890 61
1269 3231 68
1269 3232 78
1269 3233 63
1269 3234 29
1273 69 77
1274 319 28
1274 574 64
1274 1168 41
1274 1891 41
1274 2059 99
1274 2069 48
1274 2070 32
1274 2078 68
1274 2410 35
1274 3133 75
1281 659 96
1281 741 25
1281 860 43
1281 1246 59
1281 1968 60
1281 2208 31
1281 2888 85
1281 3136 35
1281 3235 13
1281 3236 19
1282 3024 50
1282 3437 58
1282 3438 73
1282 3439 81
1283 326 74
1283 1199 85
1283 3275 1
1283 3276 3
1283 3277 47
1285 754 81
1285 2132 32
1285 2891 75
1285 3237 96
1285 3238 24
1285 3239 67
1285 3240 94
1285 3241 23
1285 3242 98
1285 3243 61
1289 1088 58
1289 1302 25
1289 1550 9
1289 3128 82
1289 3244 19
1289 3245 67
1289 3246 93
1289 3247 50
1289 3248 3
1289 3249 27
1291 512 14
1291 1554 73
1291 1669 28
1291 1785 71
1291 3023 45
1291 3250 61
1291 3251 96
1291 3252 29
1291 3253 61
1291 3254 51
1292 876 28
1292 882 41
1292 1309 82
1292 2427 54
1292 3224 88
1292 3255 5
1292 3256 20
1292 3257 81
1292 3258 28
1292 3259 69
1293 540 94
1293 833 37
1293 855 45
1293 1047 54
1293 1317 70
1293 3260 64
1293 3261 72
1293 3262 15
1293 3263 65
1293 3264 74
1294 608 93
1294 940 30
1294 1234 46
1294 1776 21
1294 2441 52
1294 3027 42
1294 3082 81
1294 3265 99
1294 3266 22
1294 3267 93
1295 123 49
1295 167 49
1295 1054 85
1295 1717 30
1295 1963 2
1295 3260 72
1295 3268 87
1295 3269 73
1295 3270 4
1295 3271 66
1299 110 42
1299 437 97
1299 901 54
1299 2451 86
1299 2569 50
1299 2730 75
1299 3099 1
1299 3272 73
1299 3273 89
1299 3274 65
1300 175 46
1300 864 82
1300 1018 94
1300 2217 43
1300 2570 54
1300 3278 97
1300 3279 84
1300 3280 86
1300 3281 96
1300 3282 58
1305 41 78
1305 249 44
1305 832 6
1305 1516 62
1305 1632 26
1305 1655 60
1305 3283 85
1305 3284 64
1305 3285 32
1305 3286 88
1306 25 29
1306 379 25
1306 646 37
1306 1185 34
1306 2045 11
1306 3812 38
1306 4546 8
1306 6281 11
1306 8087 11
1306 8750 97
1308 391 28
1308 2317 8
1308 2318 30
1308 2859 73
1308 2996 3
1308 3287 35
1308 3288 70
1308 3289 38
1308 3290 20
1308 3291 65
1311 721 95
1311 1158 49
1311 1313 8
1311 1545 53
1311 1613 62
1311 1932 33
1311 3047 12
1311 3301 46
1311 3302 96
1311 3303 95
1313 343 85
1313 2203 76
1313 3292 20
1314 986 21
1314 1211 9
1314 1322 30
1314 1960 59
1314 1961 69
1314 3293 92
1314 3294 21
1314 3295 65
1314 3296 19
1314 3297 28
1315 2 46
1315 494 92
1315 921 30
1315 986 80
1315 1211 13
1315 1322 68
1315 1414 51
1315 1960 77
1315 1961 62
1315 2170 99
1315 2578 84
1315 2701 66
1315 3294 60
1315 3295 69
1315 3296 77
1315 3297 5
1315 3518 16
1315 3519 24
1315 3520 41
1315 3521 44
1315 3522 43
1315 3523 62
1316 7327 4
1317 2628 24
1317 3077 20
1317 5387 72
1317 6791 67
1317 8594 40
1317 8870 88
1317 9016 86
1317 9017 19
1317 9018 33
1317 9019 29
1318 41 49
1318 314 64
1318 340 41
1318 1603 68
1318 1714 14
1318 2608 69
1318 3116 81
1318 3298 64
1318 3299 4
1318 3300 47
1319 326 23
1319 330 72
1319 1860 75
1319 1884 79
1319 2396 40
1319 3304 98
1319 3305 20
1319 3306 83
1319 3307 40
1319 3308 33
1322 92 38
1322 127 15
1322 129 52
1322 130 10
1322 267 82
1322 693 43
1322 1056 97
1322 1958 19
1322 1959 13
1322 3065 82
1324 161 99
1324 851 13
1324 1204 45
1324 1365 91
1324 1918 80
1324 2362 11
1324 3318 59
1324 3319 13
1324 3320 26
1324 3321 14
1325 3322 11
1326 220 49
1327 177 86
1327 375 85
1327 430 79
1327 752 77
1327 1205 83
1327 4104 50
1327 4334 11
1327 5744 74
1327 5745 82
1327 5746 48
1328 296 41
1328 477 85
1328 1424 57
1328 1863 74
1328 6340 79
1328 6408 54
1328 7735 92
1328 8102 92
1328 8103 87
1330 390 42
1330 819 4
1330 1088 83
1330 1527 32
1330 2235 36
1330 2745 45
1330 2765 42
1330 2862 48
1330 3329 71
1330 3330 55
1332 928 58
1332 1080 71
1332 1135 92
1332 1606 94
1332 3331 49
1332 3332 20
1332 3333 76
1332 3334 99
1332 3335 30
1332 3336 2
1333 170 80
1333 263 78
1333 538 94
1333 983 17
1333 1534 86
1333 1537 67
1333 1553 95
1333 1903 91
1333 1904 58
1333 1905 86
1334 146 77
1334 503 51
1334 533 90
1334 630 60
1334 663 34
1334 732 77
1334 801 4
1334 1029 27
1334 1781 24
1334 3337 74
1335 3343 33
1339 221 33
1339 498 44
1339 1501 25
1339 1858 26
1339 3078 45
1339 3338 44
1339 3339 54
1339 3340 95
1339 3341 26
1339 3342 7
1347 1469 26
1347 2422 55
1347 2457 100
1347 3317 42
1347 3346 40
1347 3347 66
1347 3348 37
1347 3349 31
1347 3350 75
1348 167 22
1348 256 59
1348 1467 25
1348 2344 63
1348 3351 70
1348 3352 10
1348 3353 39
1348 3354 74
1348 3355 36
1348 3356 14
1349 2458 99
1349 2486 68
1349 3164 46
1349 3357 95
1349 3358 44
1349 3359 24
1349 3360 91
1349 3361 88
1349 3362 29
1349 3363 85
1352 6 65
1352 310 35
1352 560 10
1352 1868 19
1352 2508 86
1352 2571 52
1352 2590 58
1352 3369 3
1352 3370 88
1352 3371 40
1353 92 77
1353 963 61
1353 2144 99
1353 2920 53
1353 3364 24
1353 3365 20
1353 3366 62
1353 3367 62
1353 3368 93
1354 290 49
1354 810 76
1354 1391 44
1354 1631 16
1354 1634 73
1354 1760 90
1354 1997 60
1354 2157 48
1354 2354 80
1354 2700 99
1354 3409 76
1354 3490 16
1354 6036 63
1354 6638 62
1354 6885 25
1354 7715 33
1354 7716 47
1354 7717 28
1354 7718 90
1356 749 49
1356 1730 67
1356 1786 82
1356 2053 77
1356 2058 28
1356 3195 32
1356 3589 81
1356 3590 51
1356 3591 51
1356 3592 94
1356 3593 64
1356 3594 96
1357 168 42
1357 265 91
1357 412 91
1357 1468 10
1357 1535 16
1357 1537 80
1357 1538 69
1357 1716 63
1357 2924 11
1357 3372 19
1359 267 91
1359 567 26
1359 894 81
1359 1946 52
1359 1947 2
1359 2195 13
1359 2486 99
1359 3067 82
1359 3094 54
1359 3373 99
1361 1229 48
1361 1998 87
1361 2880 28
1361 3155 75
1361 3255 18
1361 3366 8
1361 3374 77
1361 3375 21
1361 3376 2
1361 3377 93
1363 402 16
1363 796 95
1363 1398 83
1363 2265 6
1363 2462 4
1363 2504 50
1363 2778 37
1363 3201 24
1363 3381 13
1363 3382 99
1364 310 42
1364 635 3
1364 692 76
1364 838 74
1364 1007 6
1364 2320 29
1364 2565 38
1364 3378 4
1364 3379 10
1364 3380 92
1367 1084 55
1367 1389 58
1367 1508 78
1367 1893 82
1367 2188 84
1367 3402 48
1367 3403 41
1367 3404 61
1367 3405 68
1367 3406 94
1368 470 53
1368 721 35
1368 1654 41
1368 2469 87
1368 3378 92
1368 3383 44
1368 3384 37
1368 3385 28
1368 3386 68
1369 66 1
1369 340 26
1369 679 61
1369 1641 55
1369 2484 53
1369 3387 35
1369 3388 60
1369 3389 81
1369 3390 72
1370 811 16
1370 2298 91
1370 2495 15
1370 2954 22
1370 3391 100
1370 3392 45
1370 3393 55
1370 3394 83
1370 3395 92
1370 3396 95
1372 600 43
1372 601 11
1372 619 41
1372 1143 47
1372 1176 45
1372 2695 81
1372 2853 86
1372 3397 36
1372 3398 76
1373 165 74
1373 568 15
1373 693 43
1373 694 74
1373 695 92
1373 698 56
1373 3006 28
1373 3399 44
1373 3400 90
1373 3401 39
1374 933 24
1374 938 61
1374 1005 54
1374 1184 66
1374 2673 28
1374 2744 27
1374 3226 65
1374 3434 72
1374 3435 81
1374 3436 48
1375 240 63
1375 517 76
1375 3423 42
1375 3424 73
1375 3425 68
1375 3426 41
1375 3427 69
1375 3428 48
1375 3429 26
1375 3430 4
1377 738 23
1377 969 99
1377 1036 70
1377 1348 18
1377 3407 24
1377 3408 61
1377 3409 73
1377 3410 3
1377 3411 56
1378 1373 14
1378 1405 41
1378 2355 79
1378 2574 26
1378 3102 47
1378 3412 97
1378 3413 53
1378 3414 73
1378 3415 61
1378 3416 24
1379 9 54
1379 1140 8
1379 2764 38
1379 2885 81
1379 3417 2
1379 3418 62
1379 3419 48
1379 3420 42
1379 3421 30
1379 3422 47
1380 1309 67
1380 1442 85
1380 1998 21
1380 2259 17
1380 2511 54
1380 2628 90
1380 2888 40
1380 3272 66
1380 3445 14
1380 3446 42
1381 1533 21
1381 1884 27
1381 1911 82
1381 1983 52
1381 2056 5
1381 2275 80
1381 3075 48
1381 3431 57
1381 3432 53
1381 3433 8
1382 447 33
1382 1798 58
1382 1817 68
1382 2100 70
1382 2102 90
1382 3473 69
1382 3474 32
1382 3475 37
1382 3476 10
1382 3477 61
1384 260 35
1384 876 28
1384 1006 98
1384 1143 55
1384 3440 44
1384 3441 51
1384 3442 45
1384 3443 83
1384 3444 69
1385 1932 58
1386 315 24
1386 440 89
1386 1327 37
1386 2952 57
1386 3454 92
1386 3455 41
1386 3456 37
1386 3457 39
1386 3458 97
1386 3459 41
1387 784 99
1387 1760 29
1387 2495 98
1387 3447 66
1387 3448 51
1387 3449 39
1387 3450 34
1387 3451 82
1387 3452 27
1387 3453 95
1388 48 94
1388 1259 61
1388 1332 22
1388 2249 91
1388 2365 67
1388 2787 65
1388 3126 94
1388 3460 11
1389 3524 99
1389 3525 62
1389 3526 21
1391 301 22
1391 2236 2
1391 3203 9
1391 3282 30
1391 3461 94
1391 3462 49
1391 3463 66
1391 3464 32
1391 3465 97
1391 3466 58
1392 588 30
1392 600 78
1392 772 7
1392 2069 47
1392 3478 28
1392 3479 45
1392 3480 32
1392 3481 61
1392 3482 71
1392 3483 26
1393 819 54
1393 2821 31
1393 3024 99
1393 3467 45
1393 3468 50
1393 3469 15
1393 3470 90
1393 3471 12
1393 3472 13
1396 774 51
1396 1089 32
1396 1547 86
1396 1730 4
1396 2658 40
1396 6206 16
1396 7238 97
1396 7239 40
1396 7240 33
1396 7241 81
1400 162 37
1400 343 43
1400 524 62
1400 861 14
1400 2193 49
1400 2338 9
1400 2739 93
1400 3488 94
1400 3489 92
1400 3490 53
1401 890 16
1401 1442 18
1401 2042 6
1401 2761 99
1401 2922 68
1401 3295 2
1401 3484 48
1401 3485 35
1401 3486 91
1401 3487 59
1409 169 47
1409 568 93
1409 695 43
1409 697 85
1409 982 97
1409 984 34
1409 986 52
1409 2297 45
1410 308 74
1410 3375 36
1410 3467 25
1410 3501 10
1410 3502 78
1410 3503 87
1410 3504 75
1410 3505 27
1410 3506 47
1410 3507 67
1414 262 72
1414 263 90
1414 1535 19
1414 1729 87
1414 3491 59
1414 3492 24
1414 3493 37
1414 3494 27
1414 3495 78
1414 3496 84
1415 1230 61
1415 1553 68
1415 1754 95
1415 1974 59
1415 2659 13
1415 2848 37
1415 3497 43
1415 3498 9
1415 3499 70
1415 3500 46
1421 481 53
1421 921 43
1421 1530 82
1421 2039 30
1421 2275 4
1421 2589 59
1421 3508 68
1421 3509 78
1421 3510 37
1421 3511 66
1422 319 96
1422 667 8
1422 1137 55
1422 3149 14
1422 3561 47
1422 3592 14
1422 3736 90
1422 3737 83
1425 167 40
1425 277 67
1425 356 19
1425 1477 52
1425 1703 86
1425 2767 13
1425 2813 10
1425 3512 50
1425 3513 1
1425 3514 5
1428 684 58
1428 692 70
1428 714 50
1428 1294 63
1428 2300 65
1428 3000 31
1428 3515 92
1428 3516 20
1428 3517 42
1430 127 11
1430 168 50
1430 265 78
1430 412 76
1430 1054 45
1430 1353 38
1430 1536 30
1430 1537 11
1430 1538 36
1430 2195 43
1433 1073 100
1433 1279 70
1433 1411 34
1433 2869 18
1433 3240 88
1433 3629 85
1433 3847 55
1433 4366 52
1433 5041 47
1433 5933 5
1434 378 52
1435 3527 51
1440 31 14
1440 513 74
1440 614 52
1440 824 76
1440 2542 38
1440 2826 35
1440 2855 19
1440 3253 57
1440 3528 76
1440 3529 29
1443 170 6
1443 594 5
1443 894 4
1443 993 3
1443 1116 42
1443 1317 86
1443 2398 13
1443 3543 77
1443 3544 28
1443 3545 12
1444 77 99
1444 102 14
1444 225 81
1444 243 86
1444 987 98
1444 3338 87
1444 3530 90
1444 3531 96
1444 3532 91
1444 3533 41
1446 613 46
1446 614 57
1446 615 14
1446 993 98
1446 2389 84
1446 3051 3
1446 3144 32
1446 3534 3
1446 3535 60
1446 3536 59
1448 391 83
1448 1015 17
1448 1079 63
1448 3537 39
1448 3538 19
1448 3539 5
1448 3540 24
1448 3541 31
1448 3542 33
1450 1184 3
1450 1297 94
1450 1826 83
1450 2226 16
1450 2468 26
1450 3091 69
1450 3217 66
1450 3310 65
1450 3587 58
1450 3588 61
1453 190 7
1453 211 50
1453 1226 7
1453 1268 63
1453 1404 16
1453 1964 56
1453 2433 47
1453 2946 18
1453 3551 39
1453 3552 1
1454 328 77
1454 1533 97
1454 1720 83
1454 1934 46
1454 3534 11
1454 3546 21
1454 3547 16
1454 3548 67
